os,benchmark,durationNs,iteration,buildId
windows,Memory,837061600,40,78
windows,Memory,832396400,41,78
windows,Memory,835191500,42,78
windows,Memory,899867600,43,78
windows,Memory,923201700,44,78
windows,Memory,931571700,45,78
windows,Memory,883953700,46,78
windows,Memory,881649700,47,78
windows,Memory,877934300,48,78
windows,Memory,860676400,49,78
windows,Memory,856040100,50,78
windows,Memory,852254600,51,78
windows,Memory,901778100,52,78
windows,Memory,860962400,53,78
windows,Memory,833524800,54,78
windows,Memory,869752800,55,78
windows,Memory,833248800,56,78
windows,Memory,843226100,57,78
windows,Memory,845876400,58,78
windows,Memory,838330900,59,78
windows,Memory,859987400,60,78
windows,Memory,859269400,61,78
windows,Memory,851032100,62,78
windows,Memory,854430700,63,78
windows,Memory,869989000,64,78
windows,Memory,893806700,65,78
windows,Memory,896165800,66,78
windows,Memory,870972700,67,78
windows,Memory,834185100,68,78
windows,Memory,838756200,69,78
windows,Memory,877946200,70,78
windows,Memory,930476100,71,78
windows,Memory,1132210500,72,78
windows,Memory,1015668100,73,78
windows,Memory,880460000,74,78
windows,Memory,833165900,75,78
windows,Memory,894993200,76,78
windows,Memory,920720100,77,78
windows,Memory,900431600,78,78
windows,Memory,908871400,79,78
windows,Memory,915674300,80,78
windows,Memory,852110800,81,78
windows,Memory,839207200,82,78
windows,Memory,880982700,83,78
windows,Memory,862353000,84,78
windows,Memory,834814400,85,78
windows,Memory,837353500,86,78
windows,Memory,898322700,87,78
windows,Memory,851631500,88,78
windows,Memory,840557200,89,78
windows,Memory,858142100,90,78
windows,Memory,844613700,91,78
windows,Memory,846830200,92,78
windows,Memory,831417700,93,78
windows,Memory,874156200,94,78
windows,Memory,879922600,95,78
windows,Memory,938158900,96,78
windows,Memory,904972500,97,78
windows,Memory,912920700,98,78
windows,Memory,892689600,99,78
windows,Memory,844311600,100,78
windows,Cpu,1345037250,1,79
windows,Cpu,1344797850,2,79
windows,Cpu,1338935750,3,79
windows,Cpu,1345312150,4,79
windows,Cpu,1353087850,5,79
windows,Cpu,1339332950,6,79
windows,Cpu,1339491850,7,79
windows,Cpu,1342508550,8,79
windows,Cpu,1350511050,9,79
windows,Cpu,1339257950,10,79
windows,Cpu,1341027750,11,79
windows,Cpu,1346467050,12,79
windows,Cpu,1339009750,13,79
windows,Cpu,1342213550,14,79
windows,Cpu,1338321350,15,79
windows,Cpu,1338853550,16,79
windows,Cpu,1338365250,17,79
windows,Cpu,1340209150,18,79
windows,Cpu,1338599050,19,79
windows,Cpu,1339762650,20,79
windows,Cpu,1342044250,21,79
windows,Cpu,1342673650,22,79
windows,Cpu,1345599150,23,79
windows,Cpu,1339152250,24,79
windows,Cpu,1342748650,25,79
windows,Cpu,1338215650,26,79
windows,Cpu,1339482950,27,79
windows,Cpu,1339572050,28,79
windows,Cpu,1338308650,29,79
windows,Cpu,1341530250,30,79
windows,Cpu,1339804150,31,79
windows,Cpu,1339074650,32,79
windows,Cpu,1340612850,33,79
windows,Cpu,1341418750,34,79
windows,Cpu,1337933350,35,79
windows,Cpu,1341105350,36,79
windows,Cpu,1338187250,37,79
windows,Cpu,1337796250,38,79
windows,Cpu,1344394350,39,79
windows,Cpu,1339137950,40,79
windows,Cpu,1341886450,41,79
windows,Cpu,1340743850,42,79
windows,Cpu,1343574950,43,79
windows,Cpu,1340720050,44,79
windows,Cpu,1347481250,45,79
windows,Cpu,1338742450,46,79
windows,Cpu,1338727650,47,79
windows,Cpu,1339122250,48,79
windows,Cpu,1342907750,49,79
windows,Cpu,1341396550,50,79
windows,Cpu,1339760250,51,79
windows,Cpu,1338918550,52,79
windows,Cpu,1339263850,53,79
windows,Cpu,1339722950,54,79
windows,Cpu,1338288150,55,79
windows,Cpu,1341100650,56,79
windows,Cpu,1340385850,57,79
windows,Cpu,1339806450,58,79
windows,Cpu,1346828650,59,79
windows,Cpu,1338710150,60,79
windows,Cpu,1338693950,61,79
windows,Cpu,1339486450,62,79
windows,Cpu,1339799550,63,79
windows,Cpu,1338438350,64,79
windows,Cpu,1343162450,65,79
windows,Cpu,1341339050,66,79
windows,Cpu,1340949550,67,79
windows,Cpu,1340109450,68,79
windows,Cpu,1338454050,69,79
windows,Cpu,1339955050,70,79
windows,Cpu,1342821550,71,79
windows,Cpu,1338836950,72,79
windows,Cpu,1339929850,73,79
windows,Cpu,1340850350,74,79
windows,Cpu,1344880650,75,79
windows,Cpu,1340240350,76,79
windows,Cpu,1339470850,77,79
windows,Cpu,1338158250,78,79
windows,Cpu,1337522750,79,79
windows,Cpu,1356457450,80,79
windows,Cpu,1339889150,81,79
windows,Cpu,1338609950,82,79
windows,Cpu,1339480350,83,79
windows,Cpu,1340892450,84,79
windows,Cpu,1339342850,85,79
windows,Cpu,1341328750,86,79
windows,Cpu,1338065550,87,79
windows,Cpu,1338943750,88,79
windows,Cpu,1339474150,89,79
windows,Cpu,1339938150,90,79
windows,Cpu,1340916550,91,79
windows,Cpu,1340537150,92,79
windows,Cpu,1340161250,93,79
windows,Cpu,1344011550,94,79
windows,Cpu,1341371950,95,79
windows,Cpu,1339310550,96,79
windows,Cpu,1339652050,97,79
windows,Cpu,1339807350,98,79
windows,Cpu,1338084850,99,79
windows,Cpu,1337579650,100,79
windows,Disk,7696157600,1,79
windows,Disk,6601286100,2,79
windows,Disk,9309497100,3,79
windows,Disk,6978346000,4,79
windows,Disk,12308320600,5,79
windows,Disk,11086957500,6,79
windows,Disk,11516082300,7,79
windows,Disk,11385867600,8,79
windows,Disk,7403737900,9,79
windows,Disk,8695019200,10,79
windows,Disk,5401798400,11,79
windows,Disk,8464482100,12,79
windows,Disk,7392742900,13,79
windows,Disk,7342510200,14,79
windows,Disk,7088816200,15,79
windows,Disk,6653626700,16,79
windows,Disk,11968088400,17,79
windows,Disk,11144432000,18,79
windows,Disk,12293475700,19,79
windows,Disk,11203525200,20,79
windows,Disk,11454539600,21,79
windows,Disk,11486669200,22,79
windows,Disk,11199368600,23,79
windows,Disk,8592571300,24,79
windows,Disk,18094306300,25,79
windows,Disk,15312321600,26,79
windows,Disk,14500953000,27,79
windows,Disk,10590996300,28,79
windows,Disk,8016578500,29,79
windows,Disk,9929559600,30,79
windows,Disk,10556664900,31,79
windows,Disk,15902625400,32,79
windows,Disk,7942131100,33,79
windows,Disk,12413780500,34,79
windows,Disk,13390871800,35,79
windows,Disk,10553578100,36,79
windows,Disk,13430735600,37,79
windows,Disk,12054954800,38,79
windows,Disk,12162801800,39,79
windows,Disk,10652841200,40,79
windows,Disk,11291920400,41,79
windows,Disk,7299538900,42,79
windows,Disk,11892381400,43,79
windows,Disk,11694129200,44,79
windows,Disk,8801464700,45,79
windows,Disk,7898689100,46,79
windows,Disk,8043394100,47,79
windows,Disk,7176047200,48,79
windows,Disk,12627210200,49,79
windows,Disk,7253926900,50,79
windows,Disk,8395551700,51,79
windows,Disk,10103910100,52,79
windows,Disk,11943982100,53,79
windows,Disk,7999574600,54,79
windows,Disk,8554530900,55,79
windows,Disk,12702088000,56,79
windows,Disk,11643535500,57,79
windows,Disk,11192461600,58,79
windows,Disk,11121602500,59,79
windows,Disk,9829548900,60,79
windows,Disk,11198031500,61,79
windows,Disk,7168006000,62,79
windows,Disk,7779435500,63,79
windows,Disk,7857375300,64,79
windows,Disk,6955470900,65,79
windows,Disk,9331594900,66,79
windows,Disk,6767762700,67,79
windows,Disk,7400881300,68,79
windows,Disk,6431851000,69,79
windows,Disk,11279069500,70,79
windows,Disk,9519180000,71,79
windows,Disk,7309817600,72,79
windows,Disk,7396262600,73,79
windows,Disk,8793552200,74,79
windows,Disk,7262935600,75,79
windows,Disk,7538806600,76,79
windows,Disk,7498005100,77,79
windows,Disk,11593145800,78,79
windows,Disk,10258296500,79,79
windows,Disk,14059964700,80,79
windows,Disk,11039516900,81,79
windows,Disk,8296365400,82,79
windows,Disk,18148333900,83,79
windows,Disk,9851147000,84,79
windows,Disk,8991958000,85,79
windows,Disk,7207603800,86,79
windows,Disk,6656081900,87,79
windows,Disk,8936371900,88,79
windows,Disk,6749891500,89,79
windows,Disk,9650625100,90,79
windows,Disk,10747252600,91,79
windows,Disk,9993901400,92,79
windows,Disk,7660606900,93,79
windows,Disk,9096794900,94,79
windows,Disk,11142510200,95,79
windows,Disk,11663948500,96,79
windows,Disk,10186757100,97,79
windows,Disk,7261632000,98,79
windows,Disk,11786360600,99,79
windows,Disk,9452848800,100,79
windows,Memory,955211100,1,79
windows,Memory,964875600,2,79
windows,Memory,966150900,3,79
windows,Memory,976089400,4,79
windows,Memory,971097400,5,79
windows,Memory,947135500,6,79
windows,Memory,948595600,7,79
windows,Memory,964177600,8,79
windows,Memory,953361800,9,79
windows,Memory,946070900,10,79
windows,Memory,949753900,11,79
windows,Memory,943735700,12,79
windows,Memory,945120400,13,79
windows,Memory,959689900,14,79
windows,Memory,949712600,15,79
windows,Memory,950692500,16,79
windows,Memory,951535100,17,79
windows,Memory,947474700,18,79
windows,Memory,968369700,19,79
windows,Memory,965315900,20,79
windows,Memory,808416500,21,79
windows,Memory,802655800,22,79
windows,Memory,808165600,23,79
windows,Memory,809264200,24,79
windows,Memory,803546300,25,79
windows,Memory,813617000,26,79
windows,Memory,809887900,27,79
windows,Memory,805859600,28,79
windows,Memory,810944600,29,79
windows,Memory,811573900,30,79
windows,Memory,819852100,31,79
windows,Memory,815387200,32,79
windows,Memory,817980500,33,79
windows,Memory,793496200,34,79
windows,Memory,789081100,35,79
windows,Memory,789705200,36,79
windows,Memory,807964400,37,79
windows,Memory,798824000,38,79
windows,Memory,802959900,39,79
windows,Memory,809595700,40,79
windows,Memory,822744600,41,79
windows,Memory,820283000,42,79
windows,Memory,814017100,43,79
windows,Memory,814394200,44,79
windows,Memory,811397400,45,79
windows,Memory,804904000,46,79
windows,Memory,807078600,47,79
windows,Memory,792996000,48,79
windows,Memory,789883200,49,79
windows,Memory,788590400,50,79
windows,Memory,790634600,51,79
windows,Memory,792697700,52,79
windows,Memory,790578700,53,79
windows,Memory,799286200,54,79
windows,Memory,790718500,55,79
windows,Memory,795794100,56,79
windows,Memory,803230600,57,79
windows,Memory,807986300,58,79
windows,Memory,812737300,59,79
windows,Memory,807315100,60,79
windows,Memory,819671600,61,79
windows,Memory,814193900,62,79
windows,Memory,813426000,63,79
windows,Memory,809616300,64,79
windows,Memory,809175200,65,79
windows,Memory,808207800,66,79
windows,Memory,811957300,67,79
windows,Memory,813761000,68,79
windows,Memory,815351600,69,79
windows,Memory,807316900,70,79
windows,Memory,812157400,71,79
windows,Memory,805459600,72,79
windows,Memory,803448600,73,79
windows,Memory,809595200,74,79
windows,Memory,805843100,75,79
windows,Memory,809900700,76,79
windows,Memory,799189000,77,79
windows,Memory,812772800,78,79
windows,Memory,812410500,79,79
windows,Memory,808961400,80,79
windows,Memory,811036700,81,79
windows,Memory,807136600,82,79
windows,Memory,806528100,83,79
windows,Memory,800385500,84,79
windows,Memory,805957600,85,79
windows,Memory,809206200,86,79
windows,Memory,806285100,87,79
windows,Memory,807469600,88,79
windows,Memory,794208900,89,79
windows,Memory,794791000,90,79
windows,Memory,798712400,91,79
windows,Memory,800673700,92,79
windows,Memory,807142800,93,79
windows,Memory,809702200,94,79
windows,Memory,819927800,95,79
windows,Memory,809662000,96,79
windows,Memory,802996700,97,79
windows,Memory,797331000,98,79
windows,Memory,808598800,99,79
windows,Memory,806276400,100,79
windows,Cpu,1341171200,1,80
windows,Cpu,1342217700,2,80
windows,Cpu,1347550400,3,80
windows,Cpu,1339495200,4,80
windows,Cpu,1343082400,5,80
windows,Cpu,1341752000,6,80
windows,Cpu,1343295100,7,80
windows,Cpu,1338512300,8,80
windows,Cpu,1338802300,9,80
windows,Cpu,1339133300,10,80
windows,Cpu,1338677800,11,80
windows,Cpu,1339563200,12,80
windows,Cpu,1337435200,13,80
windows,Cpu,1337412800,14,80
windows,Cpu,1337389500,15,80
windows,Cpu,1339498800,16,80
windows,Cpu,1337360800,17,80
windows,Cpu,1337296200,18,80
windows,Cpu,1338896200,19,80
windows,Cpu,1337412300,20,80
windows,Cpu,1337295100,21,80
windows,Cpu,1343140600,22,80
windows,Cpu,1339557200,23,80
windows,Cpu,1337279000,24,80
windows,Cpu,1337334900,25,80
windows,Cpu,1338990300,26,80
windows,Cpu,1337316400,27,80
windows,Cpu,1337484800,28,80
windows,Cpu,1337275100,29,80
windows,Cpu,1337353400,30,80
windows,Cpu,1337476600,31,80
windows,Cpu,1337446000,32,80
windows,Cpu,1337326000,33,80
windows,Cpu,1338387700,34,80
windows,Cpu,1339012000,35,80
windows,Cpu,1337919200,36,80
windows,Cpu,1337708500,37,80
windows,Cpu,1338632000,38,80
windows,Cpu,1337868900,39,80
windows,Cpu,1338390600,40,80
windows,Cpu,1338466700,41,80
windows,Cpu,1337491900,42,80
windows,Cpu,1338368600,43,80
windows,Cpu,1337277900,44,80
windows,Cpu,1337217300,45,80
windows,Cpu,1337518900,46,80
windows,Cpu,1342131900,47,80
windows,Cpu,1339427500,48,80
windows,Cpu,1337635300,49,80
windows,Cpu,1338792400,50,80
windows,Cpu,1337097900,51,80
windows,Cpu,1339885100,52,80
windows,Cpu,1337230000,53,80
windows,Cpu,1337185200,54,80
windows,Cpu,1338358000,55,80
windows,Cpu,1338044400,56,80
windows,Cpu,1337506400,57,80
windows,Cpu,1337224400,58,80
windows,Cpu,1338011200,59,80
windows,Cpu,1339677000,60,80
windows,Cpu,1338361500,61,80
windows,Cpu,1338884100,62,80
windows,Cpu,1337392200,63,80
windows,Cpu,1337388500,64,80
windows,Cpu,1337312100,65,80
windows,Cpu,1337335700,66,80
windows,Cpu,1338369600,67,80
windows,Cpu,1337656700,68,80
windows,Cpu,1338030500,69,80
windows,Cpu,1337144600,70,80
windows,Cpu,1337330000,71,80
windows,Cpu,1338152100,72,80
windows,Cpu,1338683500,73,80
windows,Cpu,1340179000,74,80
windows,Cpu,1337437300,75,80
windows,Cpu,1337275700,76,80
windows,Cpu,1337290400,77,80
windows,Cpu,1337350900,78,80
windows,Cpu,1337328600,79,80
windows,Cpu,1337328600,80,80
windows,Cpu,1337404300,81,80
windows,Cpu,1337172000,82,80
windows,Cpu,1337956500,83,80
windows,Cpu,1339798600,84,80
windows,Cpu,1339438800,85,80
windows,Cpu,1337580600,86,80
windows,Cpu,1338867500,87,80
windows,Cpu,1337712600,88,80
windows,Cpu,1338964900,89,80
windows,Cpu,1339549400,90,80
windows,Cpu,1337422500,91,80
windows,Cpu,1339792000,92,80
windows,Cpu,1339318000,93,80
windows,Cpu,1338386500,94,80
windows,Cpu,1337210100,95,80
windows,Cpu,1339941100,96,80
windows,Cpu,1338602700,97,80
windows,Cpu,1338131400,98,80
windows,Cpu,1337408600,99,80
windows,Cpu,1337326700,100,80
windows,Disk,8204389900,1,80
windows,Disk,9755585100,2,80
windows,Disk,8037501900,3,80
windows,Disk,6510028800,4,80
windows,Disk,9387986800,5,80
windows,Disk,10194735500,6,80
windows,Disk,9014861900,7,80
windows,Disk,9584737400,8,80
windows,Disk,8856600100,9,80
windows,Disk,7092346000,10,80
windows,Disk,9914398600,11,80
windows,Disk,7136030400,12,80
windows,Disk,8358209300,13,80
windows,Disk,7298983900,14,80
windows,Disk,7095589700,15,80
windows,Disk,8359643400,16,80
windows,Disk,6388394200,17,80
windows,Disk,7052815300,18,80
windows,Disk,6289309100,19,80
windows,Disk,7257642100,20,80
windows,Disk,6699623200,21,80
windows,Disk,9066827500,22,80
windows,Disk,7124400100,23,80
windows,Disk,6858641300,24,80
windows,Disk,6800343900,25,80
windows,Disk,8941312900,26,80
windows,Disk,6195301100,27,80
windows,Disk,14865505700,28,80
windows,Disk,6380261700,29,80
windows,Disk,10158007500,30,80
windows,Disk,13143148100,31,80
windows,Disk,10366759300,32,80
windows,Disk,5075257000,33,80
windows,Disk,13012040700,34,80
windows,Disk,6000613200,35,80
windows,Disk,16994804500,36,80
windows,Disk,7790446600,37,80
windows,Disk,7551185100,38,80
windows,Disk,7552081600,39,80
windows,Disk,6850421000,40,80
windows,Disk,6854512900,41,80
windows,Disk,6799021800,42,80
windows,Disk,7340238400,43,80
windows,Disk,9711924200,44,80
windows,Disk,7633738500,45,80
windows,Disk,12299308300,46,80
windows,Disk,7050865200,47,80
windows,Disk,9359756500,48,80
windows,Disk,6849179200,49,80
windows,Disk,7548932900,50,80
windows,Disk,7288478300,51,80
windows,Disk,5900362100,52,80
windows,Disk,9953522300,53,80
windows,Disk,7345086100,54,80
windows,Disk,10260608500,55,80
windows,Disk,8097327900,56,80
windows,Disk,10247322300,57,80
windows,Disk,7689795400,58,80
windows,Disk,9006120500,59,80
windows,Disk,7256544600,60,80
windows,Disk,6687206900,61,80
windows,Disk,7858116100,62,80
windows,Disk,8713096300,63,80
windows,Disk,6838359100,64,80
windows,Disk,6841338600,65,80
windows,Disk,7251284300,66,80
windows,Disk,9464142400,67,80
windows,Disk,9236937600,68,80
windows,Disk,6792940800,69,80
windows,Disk,9257411100,70,80
windows,Disk,7389012200,71,80
windows,Disk,7260605800,72,80
windows,Disk,10790974100,73,80
windows,Disk,9194574900,74,80
windows,Disk,8144504900,75,80
windows,Disk,9760471900,76,80
windows,Disk,8502673300,77,80
windows,Disk,6746469800,78,80
windows,Disk,7357821300,79,80
windows,Disk,7427022100,80,80
windows,Disk,9401499200,81,80
windows,Disk,7407742300,82,80
windows,Disk,7947178900,83,80
windows,Disk,6001253000,84,80
windows,Disk,10063506100,85,80
windows,Disk,6379812500,86,80
windows,Disk,11494657500,87,80
windows,Disk,9462428800,88,80
windows,Disk,7598594200,89,80
windows,Disk,7340237700,90,80
windows,Disk,6797500500,91,80
windows,Disk,8358284200,92,80
windows,Disk,7301028200,93,80
windows,Disk,6899911100,94,80
windows,Disk,8383621100,95,80
windows,Disk,7789151300,96,80
windows,Disk,6621358200,97,80
windows,Disk,6304251800,98,80
windows,Disk,9335290100,99,80
windows,Disk,7116977100,100,80
windows,Memory,926564050,1,80
windows,Memory,935412950,2,80
windows,Memory,922971050,3,80
windows,Memory,923463950,4,80
windows,Memory,923294050,5,80
windows,Memory,917666550,6,80
windows,Memory,919711050,7,80
windows,Memory,926885950,8,80
windows,Memory,920496950,9,80
windows,Memory,919071650,10,80
windows,Memory,929285350,11,80
windows,Memory,921232550,12,80
windows,Memory,917902950,13,80
windows,Memory,930980550,14,80
windows,Memory,920141150,15,80
windows,Memory,919845950,16,80
windows,Memory,922033350,17,80
windows,Memory,916763950,18,80
windows,Memory,768801950,19,80
windows,Memory,778323250,20,80
windows,Memory,771832850,21,80
windows,Memory,774525450,22,80
windows,Memory,773591550,23,80
windows,Memory,771046250,24,80
windows,Memory,770781850,25,80
windows,Memory,773009150,26,80
windows,Memory,773187350,27,80
windows,Memory,770883950,28,80
windows,Memory,775292550,29,80
windows,Memory,778105050,30,80
windows,Memory,777881150,31,80
windows,Memory,772955250,32,80
windows,Memory,778705850,33,80
windows,Memory,778068050,34,80
windows,Memory,776458050,35,80
windows,Memory,779146950,36,80
windows,Memory,769484950,37,80
windows,Memory,775234750,38,80
windows,Memory,762263950,39,80
windows,Memory,768925950,40,80
windows,Memory,772998150,41,80
windows,Memory,772195750,42,80
windows,Memory,773715450,43,80
windows,Memory,773751350,44,80
windows,Memory,773933950,45,80
windows,Memory,772949450,46,80
windows,Memory,773700550,47,80
windows,Memory,770890550,48,80
windows,Memory,770702450,49,80
windows,Memory,786871450,50,80
windows,Memory,778019450,51,80
windows,Memory,771764750,52,80
windows,Memory,766287750,53,80
windows,Memory,771781050,54,80
windows,Memory,770211750,55,80
windows,Memory,767921450,56,80
windows,Memory,778658550,57,80
windows,Memory,771796450,58,80
windows,Memory,774624150,59,80
windows,Memory,770501150,60,80
windows,Memory,775880850,61,80
windows,Memory,777798150,62,80
windows,Memory,778334050,63,80
windows,Memory,781053050,64,80
windows,Memory,767251550,65,80
windows,Memory,766816350,66,80
windows,Memory,766665750,67,80
windows,Memory,771029150,68,80
windows,Memory,766850150,69,80
windows,Memory,771892350,70,80
windows,Memory,769721350,71,80
windows,Memory,769814850,72,80
windows,Memory,767799750,73,80
windows,Memory,768707550,74,80
windows,Memory,773323450,75,80
windows,Memory,766379550,76,80
windows,Memory,776710450,77,80
windows,Memory,772965350,78,80
windows,Memory,777537750,79,80
windows,Memory,768313350,80,80
windows,Memory,776679150,81,80
windows,Memory,768910350,82,80
windows,Memory,772457050,83,80
windows,Memory,776609250,84,80
windows,Memory,765938050,85,80
windows,Memory,765140450,86,80
windows,Memory,783465350,87,80
windows,Memory,777881150,88,80
windows,Memory,771848650,89,80
windows,Memory,776171150,90,80
windows,Memory,771610450,91,80
windows,Memory,763748150,92,80
windows,Memory,763452650,93,80
windows,Memory,766450850,94,80
windows,Memory,771567650,95,80
windows,Memory,776345050,96,80
windows,Memory,774023350,97,80
windows,Memory,772989150,98,80
windows,Memory,766477550,99,80
windows,Memory,770935050,100,80
windows,Cpu,1605463200,1,81
windows,Cpu,1605133700,2,81
windows,Cpu,1627832300,3,81
windows,Cpu,1605390800,4,81
windows,Cpu,1605130300,5,81
windows,Cpu,1605758200,6,81
windows,Cpu,1605386100,7,81
windows,Cpu,1604802400,8,81
windows,Cpu,1604910700,9,81
windows,Cpu,1604863200,10,81
windows,Cpu,1606047800,11,81
windows,Cpu,1605307000,12,81
windows,Cpu,1605060700,13,81
windows,Cpu,1605058700,14,81
windows,Cpu,1605226800,15,81
windows,Cpu,1605138400,16,81
windows,Cpu,1606210100,17,81
windows,Cpu,1622797700,18,81
windows,Cpu,1604989500,19,81
windows,Cpu,1605348400,20,81
windows,Cpu,1605145200,21,81
windows,Cpu,1606368900,22,81
windows,Cpu,1604991800,23,81
windows,Cpu,1605338000,24,81
windows,Cpu,1605515300,25,81
windows,Cpu,1605129700,26,81
windows,Cpu,1605772700,27,81
windows,Cpu,1605222900,28,81
windows,Cpu,1605125200,29,81
windows,Cpu,1605373300,30,81
windows,Cpu,1605247000,31,81
windows,Cpu,1605479500,32,81
windows,Cpu,1604883600,33,81
windows,Cpu,1605296700,34,81
windows,Cpu,1605241500,35,81
windows,Cpu,1605089900,36,81
windows,Cpu,1620554700,37,81
windows,Cpu,1609032700,38,81
windows,Cpu,1605039300,39,81
windows,Cpu,1605258600,40,81
windows,Cpu,1605805300,41,81
windows,Cpu,1605415000,42,81
windows,Cpu,1605377600,43,81
windows,Cpu,1605040900,44,81
windows,Cpu,1605070200,45,81
windows,Cpu,1604792700,46,81
windows,Cpu,1605253900,47,81
windows,Cpu,1606171600,48,81
windows,Cpu,1605025100,49,81
windows,Cpu,1604900300,50,81
windows,Cpu,1604708800,51,81
windows,Cpu,1605432800,52,81
windows,Cpu,1605027300,53,81
windows,Cpu,1605223200,54,81
windows,Cpu,1605102800,55,81
windows,Cpu,1605250400,56,81
windows,Cpu,1605251200,57,81
windows,Cpu,1605897900,58,81
windows,Cpu,1605348600,59,81
windows,Cpu,1604865500,60,81
windows,Cpu,1604801600,61,81
windows,Cpu,1609991700,62,81
windows,Cpu,1605579200,63,81
windows,Cpu,1605110000,64,81
windows,Cpu,1605241300,65,81
windows,Cpu,1605147100,66,81
windows,Cpu,1605551000,67,81
windows,Cpu,1604884700,68,81
windows,Cpu,1605149900,69,81
windows,Cpu,1605262600,70,81
windows,Cpu,1605284000,71,81
windows,Cpu,1605372100,72,81
windows,Cpu,1605206000,73,81
windows,Cpu,1604752500,74,81
windows,Cpu,1613911800,75,81
windows,Cpu,1605013400,76,81
windows,Cpu,1605318100,77,81
windows,Cpu,1605644100,78,81
windows,Cpu,1.605e+09,79,81
windows,Cpu,1605466700,80,81
windows,Cpu,1605061100,81,81
windows,Cpu,1605071200,82,81
windows,Cpu,1605100300,83,81
windows,Cpu,1604895000,84,81
windows,Cpu,1605224500,85,81
windows,Cpu,1604989300,86,81
windows,Cpu,1605318300,87,81
windows,Cpu,1605090400,88,81
windows,Cpu,1605117500,89,81
windows,Cpu,1605155400,90,81
windows,Cpu,1605352700,91,81
windows,Cpu,1605194800,92,81
windows,Cpu,1605274600,93,81
windows,Cpu,1604962200,94,81
windows,Cpu,1604923900,95,81
windows,Cpu,1604998000,96,81
windows,Cpu,1605135300,97,81
windows,Cpu,1604932000,98,81
windows,Cpu,1605343200,99,81
windows,Cpu,1605042500,100,81
windows,Disk,6710385400,1,81
windows,Disk,8324977900,2,81
windows,Disk,6453931600,3,81
windows,Disk,7701022400,4,81
windows,Disk,6803066100,5,81
windows,Disk,7710809200,6,81
windows,Disk,8481957000,7,81
windows,Disk,7348252200,8,81
windows,Disk,7900764900,9,81
windows,Disk,7866993400,10,81
windows,Disk,6431872200,11,81
windows,Disk,7158744200,12,81
windows,Disk,6742710400,13,81
windows,Disk,9251856000,14,81
windows,Disk,6852498700,15,81
windows,Disk,6850360800,16,81
windows,Disk,6788108000,17,81
windows,Disk,8666015300,18,81
windows,Disk,7139056600,19,81
windows,Disk,6794538700,20,81
windows,Disk,7447754500,21,81
windows,Disk,9559325400,22,81
windows,Disk,5993020400,23,81
windows,Disk,7443276500,24,81
windows,Disk,8356001200,25,81
windows,Disk,6957840500,26,81
windows,Disk,7289528500,27,81
windows,Disk,6046648500,28,81
windows,Disk,8009147700,29,81
windows,Disk,7195610100,30,81
windows,Disk,6643862900,31,81
windows,Disk,7306549300,32,81
windows,Disk,6586986900,33,81
windows,Disk,8006867600,34,81
windows,Disk,6541492700,35,81
windows,Disk,6010921800,36,81
windows,Disk,7148624000,37,81
windows,Disk,6847882100,38,81
windows,Disk,7113156200,39,81
windows,Disk,7230577000,40,81
windows,Disk,8821913900,41,81
windows,Disk,6971857400,42,81
windows,Disk,6856723900,43,81
windows,Disk,7153852100,44,81
windows,Disk,7993555100,45,81
windows,Disk,7200242900,46,81
windows,Disk,6757749900,47,81
windows,Disk,7940199000,48,81
windows,Disk,8603484300,49,81
windows,Disk,7388770600,50,81
windows,Disk,6809061100,51,81
windows,Disk,6407479200,52,81
windows,Disk,7937469300,53,81
windows,Disk,7205796700,54,81
windows,Disk,8164637400,55,81
windows,Disk,7032266700,56,81
windows,Disk,7797561200,57,81
windows,Disk,7763686200,58,81
windows,Disk,7539344600,59,81
windows,Disk,7450814100,60,81
windows,Disk,7284190400,61,81
windows,Disk,6510153300,62,81
windows,Disk,8588045000,63,81
windows,Disk,5712080800,64,81
windows,Disk,7991159400,65,81
windows,Disk,7113168600,66,81
windows,Disk,9093830600,67,81
windows,Disk,6951044000,68,81
windows,Disk,7335482800,69,81
windows,Disk,6445639100,70,81
windows,Disk,7016907600,71,81
windows,Disk,6651106300,72,81
windows,Disk,8644296600,73,81
windows,Disk,6901592700,74,81
windows,Disk,7089756700,75,81
windows,Disk,8855188200,76,81
windows,Disk,7309984500,77,81
windows,Disk,7232766800,78,81
windows,Disk,7844086400,79,81
windows,Disk,8318587400,80,81
windows,Disk,7491978200,81,81
windows,Disk,6640538300,82,81
windows,Disk,6816416300,83,81
windows,Disk,8915295000,84,81
windows,Disk,7426451900,85,81
windows,Disk,6992177900,86,81
windows,Disk,7056261500,87,81
windows,Disk,7888968400,88,81
windows,Disk,7993718500,89,81
windows,Disk,6260970700,90,81
windows,Disk,9887111600,91,81
windows,Disk,6002144800,92,81
windows,Disk,8570896100,93,81
windows,Disk,7279613200,94,81
windows,Disk,6750425800,95,81
windows,Disk,7354337000,96,81
windows,Disk,6799725500,97,81
windows,Disk,7689087300,98,81
windows,Disk,7496810900,99,81
windows,Disk,7166520900,100,81
windows,Memory,631038300,1,81
windows,Memory,628585900,2,81
windows,Memory,632474800,3,81
windows,Memory,638802000,4,81
windows,Memory,618593200,5,81
windows,Memory,621967600,6,81
windows,Memory,630265500,7,81
windows,Memory,639313700,8,81
windows,Memory,825137500,9,81
windows,Memory,641256400,10,81
